value,startDate
54,2026-02-16 00:17:56 -0500
54,2026-02-16 00:22:51 -0500
54,2026-02-16 00:28:12 -0500
60,2026-02-16 00:34:56 -0500
55,2026-02-16 00:39:16 -0500
54,2026-02-16 00:42:51 -0500
53,2026-02-16 00:47:51 -0500
53,2026-02-16 00:52:51 -0500
53,2026-02-16 00:58:11 -0500
52,2026-02-16 01:03:41 -0500
51,2026-02-16 01:09:01 -0500
51,2026-02-16 01:16:05 -0500
51,2026-02-16 01:21:02 -0500
52,2026-02-16 01:26:39 -0500
50,2026-02-16 01:27:51 -0500
51,2026-02-16 01:34:03 -0500
50,2026-02-16 01:38:16 -0500
51,2026-02-16 01:43:26 -0500
50,2026-02-16 01:48:54 -0500
50,2026-02-16 01:53:08 -0500
49,2026-02-16 01:59:14 -0500
49,2026-02-16 02:03:07 -0500
49,2026-02-16 02:09:49 -0500
49,2026-02-16 02:15:06 -0500
48,2026-02-16 02:17:58 -0500
47.8206,2026-02-16 02:23:17 -0500
45,2026-02-16 02:23:27 -0500
44,2026-02-16 02:27:59 -0500
44,2026-02-16 02:33:29 -0500
45,2026-02-16 02:38:23 -0500
44,2026-02-16 02:43:24 -0500
44,2026-02-16 02:48:06 -0500
45,2026-02-16 02:55:04 -0500
44,2026-02-16 02:58:07 -0500
43,2026-02-16 03:03:04 -0500
43,2026-02-16 03:08:27 -0500
49,2026-02-16 03:16:13 -0500
45,2026-02-16 03:18:36 -0500
45,2026-02-16 03:23:33 -0500
46,2026-02-16 03:28:42 -0500
45,2026-02-16 03:34:16 -0500
44,2026-02-16 03:38:00 -0500
45,2026-02-16 03:42:50 -0500
45,2026-02-16 03:48:15 -0500
46,2026-02-16 03:53:30 -0500
45,2026-02-16 03:57:55 -0500
45,2026-02-16 04:03:09 -0500
47,2026-02-16 04:11:10 -0500
47,2026-02-16 04:15:01 -0500
43,2026-02-16 04:19:39 -0500
42,2026-02-16 04:22:54 -0500
43,2026-02-16 04:28:27 -0500
42,2026-02-16 04:33:10 -0500
41,2026-02-16 04:38:00 -0500
37,2026-02-16 04:36:58 -0500
39,2026-02-16 04:37:48 -0500
39,2026-02-16 04:42:00 -0500
41,2026-02-16 04:42:50 -0500
42,2026-02-16 04:47:51 -0500
42,2026-02-16 04:52:54 -0500
42,2026-02-16 04:57:49 -0500
41,2026-02-16 05:03:03 -0500
41,2026-02-16 05:09:35 -0500
43,2026-02-16 05:14:23 -0500
43,2026-02-16 05:20:05 -0500
45,2026-02-16 05:24:05 -0500
44,2026-02-16 05:27:50 -0500
45,2026-02-16 05:33:04 -0500
48,2026-02-16 05:41:46 -0500
75,2026-02-16 05:46:54 -0500
84,2026-02-16 05:52:28 -0500
44,2026-02-16 05:55:45 -0500
44,2026-02-16 05:57:50 -0500
45,2026-02-16 06:03:11 -0500
43,2026-02-16 06:07:56 -0500
44,2026-02-16 06:12:53 -0500
43,2026-02-16 06:17:50 -0500
42.7648,2026-02-16 06:22:32 -0500
43,2026-02-16 06:22:52 -0500
44,2026-02-16 06:28:12 -0500
43,2026-02-16 06:32:51 -0500
43,2026-02-16 06:38:48 -0500
44,2026-02-16 06:43:23 -0500
43,2026-02-16 06:47:52 -0500
40,2026-02-16 06:53:32 -0500
41,2026-02-16 06:59:07 -0500
41,2026-02-16 07:02:59 -0500
41,2026-02-16 07:07:55 -0500
42,2026-02-16 07:13:44 -0500
43,2026-02-16 07:18:10 -0500
43,2026-02-16 07:23:35 -0500
43,2026-02-16 07:27:55 -0500
44,2026-02-16 07:34:10 -0500
46,2026-02-16 07:38:20 -0500
45,2026-02-16 07:42:52 -0500
46,2026-02-16 07:48:24 -0500
49,2026-02-16 07:56:13 -0500
47,2026-02-16 07:57:55 -0500
47,2026-02-16 08:03:35 -0500
48,2026-02-16 08:09:09 -0500
48,2026-02-16 08:13:44 -0500
49,2026-02-16 08:18:44 -0500
49,2026-02-16 08:26:14 -0500
46,2026-02-16 08:28:45 -0500
48,2026-02-16 08:32:50 -0500
50,2026-02-16 08:39:58 -0500
48,2026-02-16 08:43:52 -0500
47,2026-02-16 08:49:42 -0500
55,2026-02-16 08:55:46 -0500
56,2026-02-16 08:57:55 -0500
56,2026-02-16 09:06:38 -0500
140,2026-02-16 09:26:11 -0500
137,2026-02-16 09:32:18 -0500
91,2026-02-16 09:18:35 -0500
96,2026-02-16 09:37:30 -0500
92,2026-02-16 09:40:29 -0500
89,2026-02-16 09:45:57 -0500
83,2026-02-16 09:49:47 -0500
76,2026-02-16 09:56:57 -0500
71,2026-02-16 10:01:02 -0500
72,2026-02-16 10:04:32 -0500
74,2026-02-16 10:10:14 -0500
69,2026-02-16 10:16:44 -0500
80,2026-02-16 10:21:51 -0500
106,2026-02-16 10:29:05 -0500
115,2026-02-16 10:31:45 -0500
65,2026-02-16 10:23:30 -0500
102,2026-02-16 10:37:31 -0500
78,2026-02-16 10:33:53 -0500
79,2026-02-16 10:41:00 -0500
79.3847,2026-02-16 10:45:26 -0500
71,2026-02-16 10:44:02 -0500
70,2026-02-16 10:50:02 -0500
67,2026-02-16 10:53:25 -0500
70,2026-02-16 10:58:02 -0500
68,2026-02-16 11:07:23 -0500
70,2026-02-16 11:10:21 -0500
71,2026-02-16 11:16:33 -0500
74,2026-02-16 11:18:13 -0500
72,2026-02-16 11:23:42 -0500
141,2026-02-16 11:36:38 -0500
145,2026-02-16 11:36:42 -0500
149,2026-02-16 11:36:46 -0500
155,2026-02-16 11:36:52 -0500
158,2026-02-16 11:36:57 -0500
153,2026-02-16 11:37:03 -0500
148,2026-02-16 11:37:08 -0500
147,2026-02-16 11:37:12 -0500
148,2026-02-16 11:37:15 -0500
143,2026-02-16 11:37:23 -0500
143,2026-02-16 11:37:24 -0500
142,2026-02-16 11:37:29 -0500
140,2026-02-16 11:37:36 -0500
135,2026-02-16 11:37:40 -0500
134,2026-02-16 11:37:48 -0500
130,2026-02-16 11:37:53 -0500
130,2026-02-16 11:37:54 -0500
132,2026-02-16 11:37:59 -0500
129,2026-02-16 11:38:04 -0500
128,2026-02-16 11:38:13 -0500
128,2026-02-16 11:38:18 -0500
127,2026-02-16 11:38:19 -0500
127,2026-02-16 11:38:24 -0500
126,2026-02-16 11:38:29 -0500
126,2026-02-16 11:38:34 -0500
125,2026-02-16 11:38:39 -0500
125,2026-02-16 11:38:48 -0500
125,2026-02-16 11:38:53 -0500
126,2026-02-16 11:38:58 -0500
126,2026-02-16 11:39:00 -0500
124,2026-02-16 11:39:05 -0500
124,2026-02-16 11:39:11 -0500
123,2026-02-16 11:39:14 -0500
122,2026-02-16 11:39:19 -0500
121,2026-02-16 11:39:24 -0500
123,2026-02-16 11:39:33 -0500
123,2026-02-16 11:39:35 -0500
123,2026-02-16 11:39:39 -0500
121,2026-02-16 11:39:44 -0500
118,2026-02-16 11:39:50 -0500
118,2026-02-16 11:39:58 -0500
116,2026-02-16 11:40:01 -0500
117,2026-02-16 11:40:06 -0500
117,2026-02-16 11:40:09 -0500
118,2026-02-16 11:40:14 -0500
130,2026-02-16 11:40:19 -0500
139,2026-02-16 11:40:24 -0500
148,2026-02-16 11:40:29 -0500
154,2026-02-16 11:40:38 -0500
150,2026-02-16 11:40:43 -0500
147,2026-02-16 11:40:47 -0500
146,2026-02-16 11:40:49 -0500
138,2026-02-16 11:40:58 -0500
138,2026-02-16 11:40:59 -0500
139,2026-02-16 11:41:04 -0500
139,2026-02-16 11:41:13 -0500
140,2026-02-16 11:41:18 -0500
140,2026-02-16 11:41:19 -0500
138,2026-02-16 11:41:28 -0500
138,2026-02-16 11:41:29 -0500
136,2026-02-16 11:41:36 -0500
135,2026-02-16 11:41:39 -0500
137,2026-02-16 11:41:44 -0500
132,2026-02-16 11:41:50 -0500
132,2026-02-16 11:41:56 -0500
128,2026-02-16 11:42:02 -0500
127,2026-02-16 11:42:04 -0500
125,2026-02-16 11:42:10 -0500
123,2026-02-16 11:42:18 -0500
123,2026-02-16 11:42:19 -0500
124,2026-02-16 11:42:28 -0500
123,2026-02-16 11:42:33 -0500
122,2026-02-16 11:42:35 -0500
124,2026-02-16 11:42:43 -0500
124,2026-02-16 11:42:45 -0500
124,2026-02-16 11:42:53 -0500
124,2026-02-16 11:42:58 -0500
123,2026-02-16 11:43:03 -0500
123,2026-02-16 11:43:04 -0500
123,2026-02-16 11:43:12 -0500
124,2026-02-16 11:43:14 -0500
123,2026-02-16 11:43:19 -0500
124,2026-02-16 11:43:24 -0500
125,2026-02-16 11:43:30 -0500
123,2026-02-16 11:43:36 -0500
126,2026-02-16 11:43:43 -0500
125,2026-02-16 11:43:46 -0500
127,2026-02-16 11:43:51 -0500
123,2026-02-16 11:43:58 -0500
120,2026-02-16 11:44:01 -0500
122,2026-02-16 11:44:07 -0500
123,2026-02-16 11:44:09 -0500
124,2026-02-16 11:44:14 -0500
122,2026-02-16 11:44:19 -0500
121,2026-02-16 11:44:26 -0500
122,2026-02-16 11:44:29 -0500
125,2026-02-16 11:44:34 -0500
136,2026-02-16 11:44:39 -0500
153,2026-02-16 11:44:48 -0500
153,2026-02-16 11:44:51 -0500
139,2026-02-16 11:44:58 -0500
139,2026-02-16 11:44:59 -0500
139,2026-02-16 11:45:04 -0500
140,2026-02-16 11:45:09 -0500
138,2026-02-16 11:45:14 -0500
138,2026-02-16 11:45:22 -0500
136,2026-02-16 11:45:24 -0500
136,2026-02-16 11:45:29 -0500
134,2026-02-16 11:45:37 -0500
136,2026-02-16 11:45:43 -0500
135,2026-02-16 11:45:44 -0500
130,2026-02-16 11:45:53 -0500
128,2026-02-16 11:45:58 -0500
131,2026-02-16 11:46:03 -0500
130,2026-02-16 11:46:08 -0500
129,2026-02-16 11:46:12 -0500
128,2026-02-16 11:46:15 -0500
128,2026-02-16 11:46:19 -0500
126,2026-02-16 11:46:26 -0500
126,2026-02-16 11:46:29 -0500
130,2026-02-16 11:46:37 -0500
132,2026-02-16 11:46:42 -0500
133,2026-02-16 11:46:44 -0500
133,2026-02-16 11:46:49 -0500
133,2026-02-16 11:46:54 -0500
136,2026-02-16 11:46:59 -0500
142,2026-02-16 11:47:04 -0500
147,2026-02-16 11:47:09 -0500
145,2026-02-16 11:47:18 -0500
141,2026-02-16 11:47:23 -0500
139,2026-02-16 11:47:25 -0500
137,2026-02-16 11:47:32 -0500
135,2026-02-16 11:47:34 -0500
136,2026-02-16 11:47:39 -0500
141,2026-02-16 11:47:48 -0500
141,2026-02-16 11:47:51 -0500
133,2026-02-16 11:47:58 -0500
131,2026-02-16 11:48:03 -0500
131,2026-02-16 11:48:04 -0500
131,2026-02-16 11:48:09 -0500
135,2026-02-16 11:48:14 -0500
134,2026-02-16 11:48:19 -0500
132,2026-02-16 11:48:28 -0500
131,2026-02-16 11:48:33 -0500
131,2026-02-16 11:48:35 -0500
129,2026-02-16 11:48:39 -0500
125,2026-02-16 11:48:44 -0500
123,2026-02-16 11:48:50 -0500
126,2026-02-16 11:48:54 -0500
133,2026-02-16 11:48:59 -0500
142,2026-02-16 11:49:07 -0500
146,2026-02-16 11:49:11 -0500
149,2026-02-16 11:49:18 -0500
151,2026-02-16 11:49:23 -0500
154,2026-02-16 11:49:26 -0500
151,2026-02-16 11:49:32 -0500
146,2026-02-16 11:49:38 -0500
144,2026-02-16 11:49:43 -0500
143,2026-02-16 11:49:44 -0500
141,2026-02-16 11:49:49 -0500
138,2026-02-16 11:49:58 -0500
140,2026-02-16 11:50:03 -0500
141,2026-02-16 11:50:05 -0500
141,2026-02-16 11:50:09 -0500
138,2026-02-16 11:50:15 -0500
138,2026-02-16 11:50:21 -0500
136,2026-02-16 11:50:28 -0500
135,2026-02-16 11:50:32 -0500
134,2026-02-16 11:50:34 -0500
133,2026-02-16 11:50:39 -0500
131,2026-02-16 11:50:44 -0500
129,2026-02-16 11:50:53 -0500
129,2026-02-16 11:50:55 -0500
127,2026-02-16 11:50:59 -0500
132,2026-02-16 11:51:05 -0500
139,2026-02-16 11:51:09 -0500
145,2026-02-16 11:51:14 -0500
153,2026-02-16 11:51:22 -0500
154,2026-02-16 11:51:25 -0500
153,2026-02-16 11:51:29 -0500
157,2026-02-16 11:51:38 -0500
153,2026-02-16 11:51:43 -0500
152,2026-02-16 11:51:44 -0500
150,2026-02-16 11:51:53 -0500
150,2026-02-16 11:51:54 -0500
149,2026-02-16 11:52:00 -0500
150,2026-02-16 11:52:08 -0500
150,2026-02-16 11:52:09 -0500
142,2026-02-16 11:52:18 -0500
141,2026-02-16 11:52:21 -0500
140,2026-02-16 11:52:27 -0500
139,2026-02-16 11:52:32 -0500
139,2026-02-16 11:52:35 -0500
136,2026-02-16 11:52:43 -0500
136,2026-02-16 11:52:44 -0500
133,2026-02-16 11:52:49 -0500
131,2026-02-16 11:52:58 -0500
131,2026-02-16 11:53:03 -0500
131,2026-02-16 11:53:08 -0500
131,2026-02-16 11:53:09 -0500
129,2026-02-16 11:53:14 -0500
129,2026-02-16 11:53:19 -0500
130,2026-02-16 11:53:24 -0500
129,2026-02-16 11:53:29 -0500
129,2026-02-16 11:53:34 -0500
135,2026-02-16 11:53:39 -0500
143,2026-02-16 11:53:44 -0500
150,2026-02-16 11:53:50 -0500
156,2026-02-16 11:53:57 -0500
158,2026-02-16 11:54:03 -0500
158,2026-02-16 11:54:04 -0500
158,2026-02-16 11:54:13 -0500
157,2026-02-16 11:54:18 -0500
155,2026-02-16 11:54:20 -0500
147,2026-02-16 11:54:24 -0500
152,2026-02-16 11:54:33 -0500
152,2026-02-16 11:54:34 -0500
148,2026-02-16 11:54:43 -0500
142,2026-02-16 11:54:48 -0500
138,2026-02-16 11:54:52 -0500
137,2026-02-16 11:54:56 -0500
135,2026-02-16 11:54:59 -0500
135,2026-02-16 11:55:04 -0500
138,2026-02-16 11:55:12 -0500
139,2026-02-16 11:55:15 -0500
142,2026-02-16 11:55:19 -0500
150,2026-02-16 11:55:26 -0500
154,2026-02-16 11:55:30 -0500
159,2026-02-16 11:55:38 -0500
160,2026-02-16 11:55:42 -0500
161,2026-02-16 11:55:46 -0500
163,2026-02-16 11:55:50 -0500
161,2026-02-16 11:55:54 -0500
157,2026-02-16 11:55:59 -0500
154,2026-02-16 11:56:06 -0500
153,2026-02-16 11:56:13 -0500
152,2026-02-16 11:56:18 -0500
153,2026-02-16 11:56:22 -0500
154,2026-02-16 11:56:28 -0500
154,2026-02-16 11:56:29 -0500
151,2026-02-16 11:56:34 -0500
150,2026-02-16 11:56:39 -0500
148,2026-02-16 11:56:44 -0500
145,2026-02-16 11:56:49 -0500
148,2026-02-16 11:56:57 -0500
149,2026-02-16 11:56:59 -0500
146,2026-02-16 11:57:08 -0500
145,2026-02-16 11:57:11 -0500
152,2026-02-16 11:57:18 -0500
151,2026-02-16 11:57:19 -0500
150,2026-02-16 11:57:24 -0500
148,2026-02-16 11:57:29 -0500
153,2026-02-16 11:57:35 -0500
159,2026-02-16 11:57:42 -0500
161,2026-02-16 11:57:44 -0500
163,2026-02-16 11:57:49 -0500
165,2026-02-16 11:57:58 -0500
161,2026-02-16 11:58:03 -0500
159,2026-02-16 11:58:04 -0500
152,2026-02-16 11:58:09 -0500
149,2026-02-16 11:58:18 -0500
146,2026-02-16 11:58:21 -0500
147,2026-02-16 11:58:24 -0500
154,2026-02-16 11:58:33 -0500
154,2026-02-16 11:58:36 -0500
146,2026-02-16 11:58:43 -0500
147,2026-02-16 11:58:48 -0500
146,2026-02-16 11:58:49 -0500
146,2026-02-16 11:58:56 -0500
140,2026-02-16 11:59:02 -0500
140,2026-02-16 11:59:05 -0500
136,2026-02-16 11:59:13 -0500
136,2026-02-16 11:59:14 -0500
130,2026-02-16 11:59:19 -0500
125,2026-02-16 11:59:24 -0500
126,2026-02-16 11:59:33 -0500
129,2026-02-16 11:59:37 -0500
130,2026-02-16 11:59:39 -0500
125,2026-02-16 11:59:44 -0500
124,2026-02-16 11:59:49 -0500
128,2026-02-16 11:59:54 -0500
131,2026-02-16 11:59:59 -0500
145,2026-02-16 12:00:07 -0500
153,2026-02-16 12:00:13 -0500
156,2026-02-16 12:00:17 -0500
160,2026-02-16 12:00:21 -0500
164,2026-02-16 12:00:28 -0500
165,2026-02-16 12:00:30 -0500
168,2026-02-16 12:00:38 -0500
165,2026-02-16 12:00:43 -0500
165,2026-02-16 12:00:45 -0500
161,2026-02-16 12:00:49 -0500
156,2026-02-16 12:00:54 -0500
150,2026-02-16 12:01:03 -0500
149,2026-02-16 12:01:04 -0500
139,2026-02-16 12:01:13 -0500
138,2026-02-16 12:01:18 -0500
138,2026-02-16 12:01:19 -0500
131,2026-02-16 12:01:24 -0500
133,2026-02-16 12:01:31 -0500
136,2026-02-16 12:01:34 -0500
140,2026-02-16 12:01:43 -0500
139,2026-02-16 12:01:48 -0500
138,2026-02-16 12:01:53 -0500
138,2026-02-16 12:01:54 -0500
134,2026-02-16 12:02:02 -0500
134,2026-02-16 12:02:08 -0500
134,2026-02-16 12:02:09 -0500
137,2026-02-16 12:02:16 -0500
138,2026-02-16 12:02:19 -0500
136,2026-02-16 12:02:28 -0500
136,2026-02-16 12:02:32 -0500
136,2026-02-16 12:02:34 -0500
126,2026-02-16 12:02:42 -0500
127,2026-02-16 12:02:44 -0500
135,2026-02-16 12:02:52 -0500
131,2026-02-16 12:02:57 -0500
134,2026-02-16 12:03:01 -0500
131,2026-02-16 12:03:08 -0500
131,2026-02-16 12:03:09 -0500
126,2026-02-16 12:03:16 -0500
131,2026-02-16 12:03:23 -0500
127,2026-02-16 12:03:28 -0500
125,2026-02-16 12:03:32 -0500
127,2026-02-16 12:03:34 -0500
129,2026-02-16 12:03:39 -0500
133,2026-02-16 12:03:44 -0500
143,2026-02-16 12:03:49 -0500
157,2026-02-16 12:03:58 -0500
160,2026-02-16 12:04:03 -0500
162,2026-02-16 12:04:05 -0500
164,2026-02-16 12:04:11 -0500
164,2026-02-16 12:04:14 -0500
162,2026-02-16 12:04:19 -0500
158,2026-02-16 12:04:26 -0500
157,2026-02-16 12:04:29 -0500
155,2026-02-16 12:04:35 -0500
153,2026-02-16 12:04:41 -0500
144,2026-02-16 12:04:48 -0500
144,2026-02-16 12:04:49 -0500
143,2026-02-16 12:04:56 -0500
146,2026-02-16 12:05:03 -0500
146,2026-02-16 12:05:04 -0500
143,2026-02-16 12:05:11 -0500
139,2026-02-16 12:05:14 -0500
139,2026-02-16 12:05:19 -0500
147,2026-02-16 12:05:24 -0500
156,2026-02-16 12:05:32 -0500
158,2026-02-16 12:05:35 -0500
156,2026-02-16 12:05:43 -0500
155,2026-02-16 12:05:44 -0500
155,2026-02-16 12:05:52 -0500
156,2026-02-16 12:05:54 -0500
154,2026-02-16 12:06:02 -0500
154,2026-02-16 12:06:06 -0500
148,2026-02-16 12:06:09 -0500
145,2026-02-16 12:06:14 -0500
144,2026-02-16 12:06:22 -0500
144,2026-02-16 12:06:25 -0500
142,2026-02-16 12:06:32 -0500
142,2026-02-16 12:06:38 -0500
143,2026-02-16 12:06:39 -0500
147,2026-02-16 12:06:46 -0500
146,2026-02-16 12:06:53 -0500
146,2026-02-16 12:06:56 -0500
145,2026-02-16 12:06:59 -0500
143,2026-02-16 12:07:04 -0500
137,2026-02-16 12:07:13 -0500
137,2026-02-16 12:07:14 -0500
141,2026-02-16 12:07:23 -0500
140,2026-02-16 12:07:24 -0500
137,2026-02-16 12:07:29 -0500
135,2026-02-16 12:07:36 -0500
132,2026-02-16 12:07:39 -0500
130,2026-02-16 12:07:44 -0500
128,2026-02-16 12:07:49 -0500
131,2026-02-16 12:07:54 -0500
137,2026-02-16 12:07:59 -0500
152,2026-02-16 12:08:08 -0500
153,2026-02-16 12:08:10 -0500
151,2026-02-16 12:08:18 -0500
149,2026-02-16 12:08:21 -0500
145,2026-02-16 12:08:25 -0500
145,2026-02-16 12:08:33 -0500
145,2026-02-16 12:08:35 -0500
144,2026-02-16 12:08:39 -0500
152,2026-02-16 12:08:48 -0500
154,2026-02-16 12:08:51 -0500
156,2026-02-16 12:08:58 -0500
155,2026-02-16 12:09:00 -0500
153,2026-02-16 12:09:04 -0500
149,2026-02-16 12:09:09 -0500
148,2026-02-16 12:09:14 -0500
152,2026-02-16 12:09:19 -0500
157,2026-02-16 12:09:24 -0500
161,2026-02-16 12:09:29 -0500
166,2026-02-16 12:09:37 -0500
167,2026-02-16 12:09:40 -0500
169,2026-02-16 12:09:44 -0500
169,2026-02-16 12:09:53 -0500
165,2026-02-16 12:09:58 -0500
160,2026-02-16 12:10:01 -0500
157,2026-02-16 12:10:06 -0500
157,2026-02-16 12:10:09 -0500
164,2026-02-16 12:10:18 -0500
165,2026-02-16 12:10:23 -0500
165,2026-02-16 12:10:24 -0500
163,2026-02-16 12:10:29 -0500
159,2026-02-16 12:10:35 -0500
158,2026-02-16 12:10:43 -0500
160,2026-02-16 12:10:46 -0500
160,2026-02-16 12:10:49 -0500
162,2026-02-16 12:10:58 -0500
162,2026-02-16 12:11:02 -0500
160,2026-02-16 12:11:06 -0500
157,2026-02-16 12:11:12 -0500
156,2026-02-16 12:11:16 -0500
156,2026-02-16 12:11:19 -0500
152,2026-02-16 12:11:28 -0500
151,2026-02-16 12:11:30 -0500
149,2026-02-16 12:11:34 -0500
146,2026-02-16 12:11:39 -0500
145,2026-02-16 12:11:48 -0500
148,2026-02-16 12:11:53 -0500
148,2026-02-16 12:11:54 -0500
145,2026-02-16 12:12:00 -0500
145,2026-02-16 12:12:04 -0500
144,2026-02-16 12:12:10 -0500
117,2026-02-16 12:12:17 -0500
121,2026-02-16 12:12:22 -0500
118,2026-02-16 12:12:24 -0500
121,2026-02-16 12:12:29 -0500
133,2026-02-16 12:12:34 -0500
152,2026-02-16 12:12:43 -0500
152,2026-02-16 12:12:44 -0500
159,2026-02-16 12:12:51 -0500
156,2026-02-16 12:12:56 -0500
156,2026-02-16 12:12:59 -0500
151,2026-02-16 12:13:08 -0500
149,2026-02-16 12:13:11 -0500
148,2026-02-16 12:13:14 -0500
145,2026-02-16 12:13:19 -0500
159,2026-02-16 12:13:28 -0500
157,2026-02-16 12:13:33 -0500
157,2026-02-16 12:13:34 -0500
158,2026-02-16 12:13:43 -0500
159,2026-02-16 12:13:45 -0500
157,2026-02-16 12:13:49 -0500
156,2026-02-16 12:13:57 -0500
156,2026-02-16 12:14:02 -0500
155,2026-02-16 12:14:08 -0500
155,2026-02-16 12:14:09 -0500
153,2026-02-16 12:14:15 -0500
149,2026-02-16 12:14:21 -0500
147,2026-02-16 12:14:25 -0500
146,2026-02-16 12:14:29 -0500
148,2026-02-16 12:14:35 -0500
147,2026-02-16 12:14:39 -0500
142,2026-02-16 12:14:45 -0500
141,2026-02-16 12:14:53 -0500
141,2026-02-16 12:14:58 -0500
141,2026-02-16 12:14:59 -0500
139,2026-02-16 12:15:04 -0500
141,2026-02-16 12:15:13 -0500
141,2026-02-16 12:15:14 -0500
138,2026-02-16 12:15:21 -0500
135,2026-02-16 12:15:28 -0500
136,2026-02-16 12:15:29 -0500
135,2026-02-16 12:15:34 -0500
132,2026-02-16 12:15:39 -0500
136,2026-02-16 12:15:48 -0500
137,2026-02-16 12:15:51 -0500
137,2026-02-16 12:15:54 -0500
137,2026-02-16 12:16:03 -0500
138,2026-02-16 12:16:04 -0500
142,2026-02-16 12:16:13 -0500
142,2026-02-16 12:16:16 -0500
143,2026-02-16 12:16:21 -0500
137,2026-02-16 12:16:26 -0500
137,2026-02-16 12:16:30 -0500
141,2026-02-16 12:16:38 -0500
140,2026-02-16 12:16:43 -0500
137,2026-02-16 12:16:45 -0500
137,2026-02-16 12:16:49 -0500
138,2026-02-16 12:16:54 -0500
130,2026-02-16 12:17:03 -0500
130,2026-02-16 12:17:06 -0500
133,2026-02-16 12:17:13 -0500
135,2026-02-16 12:17:16 -0500
134,2026-02-16 12:17:19 -0500
135,2026-02-16 12:17:24 -0500
138,2026-02-16 12:17:29 -0500
151,2026-02-16 12:17:36 -0500
161,2026-02-16 12:17:42 -0500
166,2026-02-16 12:17:46 -0500
170,2026-02-16 12:17:53 -0500
174,2026-02-16 12:17:58 -0500
173,2026-02-16 12:18:03 -0500
173,2026-02-16 12:18:05 -0500
174,2026-02-16 12:18:09 -0500
175,2026-02-16 12:18:14 -0500
169,2026-02-16 12:18:19 -0500
166,2026-02-16 12:18:28 -0500
166,2026-02-16 12:18:31 -0500
166,2026-02-16 12:18:34 -0500
165,2026-02-16 12:18:39 -0500
162,2026-02-16 12:18:44 -0500
163,2026-02-16 12:18:49 -0500
166,2026-02-16 12:18:58 -0500
164,2026-02-16 12:19:02 -0500
165,2026-02-16 12:19:07 -0500
166,2026-02-16 12:19:09 -0500
164,2026-02-16 12:19:14 -0500
161,2026-02-16 12:19:19 -0500
158,2026-02-16 12:19:26 -0500
156,2026-02-16 12:19:30 -0500
155,2026-02-16 12:19:34 -0500
158,2026-02-16 12:19:43 -0500
157,2026-02-16 12:19:46 -0500
150,2026-02-16 12:19:52 -0500
147,2026-02-16 12:19:56 -0500
149,2026-02-16 12:20:01 -0500
147,2026-02-16 12:20:04 -0500
143,2026-02-16 12:20:10 -0500
140,2026-02-16 12:20:14 -0500
138,2026-02-16 12:20:23 -0500
137,2026-02-16 12:20:27 -0500
141,2026-02-16 12:20:32 -0500
150,2026-02-16 12:20:38 -0500
149,2026-02-16 12:20:41 -0500
150,2026-02-16 12:20:45 -0500
149,2026-02-16 12:20:49 -0500
147,2026-02-16 12:20:58 -0500
146,2026-02-16 12:20:59 -0500
147,2026-02-16 12:21:04 -0500
148,2026-02-16 12:21:09 -0500
149,2026-02-16 12:21:17 -0500
146,2026-02-16 12:21:23 -0500
145,2026-02-16 12:21:28 -0500
143,2026-02-16 12:21:32 -0500
143,2026-02-16 12:21:35 -0500
143,2026-02-16 12:21:39 -0500
144,2026-02-16 12:21:44 -0500
140,2026-02-16 12:21:53 -0500
140,2026-02-16 12:21:58 -0500
138,2026-02-16 12:22:01 -0500
144,2026-02-16 12:22:07 -0500
148,2026-02-16 12:22:11 -0500
145,2026-02-16 12:22:17 -0500
148,2026-02-16 12:22:23 -0500
148,2026-02-16 12:22:25 -0500
148,2026-02-16 12:22:33 -0500
149,2026-02-16 12:22:36 -0500
149,2026-02-16 12:22:39 -0500
152,2026-02-16 12:22:48 -0500
153,2026-02-16 12:22:51 -0500
152,2026-02-16 12:22:55 -0500
150,2026-02-16 12:23:01 -0500
151,2026-02-16 12:23:04 -0500
145,2026-02-16 12:23:13 -0500
149,2026-02-16 12:23:18 -0500
150,2026-02-16 12:23:20 -0500
151,2026-02-16 12:23:24 -0500
149,2026-02-16 12:23:32 -0500
148,2026-02-16 12:23:34 -0500
145,2026-02-16 12:23:39 -0500
142,2026-02-16 12:23:47 -0500
139,2026-02-16 12:23:52 -0500
138,2026-02-16 12:23:54 -0500
135,2026-02-16 12:23:59 -0500
138,2026-02-16 12:24:04 -0500
140,2026-02-16 12:24:09 -0500
153,2026-02-16 12:24:18 -0500
158,2026-02-16 12:24:23 -0500
158,2026-02-16 12:24:25 -0500
162,2026-02-16 12:24:29 -0500
168,2026-02-16 12:24:38 -0500
170,2026-02-16 12:24:43 -0500
171,2026-02-16 12:24:46 -0500
172,2026-02-16 12:24:53 -0500
172,2026-02-16 12:24:54 -0500
173,2026-02-16 12:25:02 -0500
174,2026-02-16 12:25:04 -0500
175,2026-02-16 12:25:13 -0500
175,2026-02-16 12:25:14 -0500
177,2026-02-16 12:25:20 -0500
178,2026-02-16 12:25:28 -0500
179,2026-02-16 12:25:33 -0500
179,2026-02-16 12:25:34 -0500
179,2026-02-16 12:25:39 -0500
180,2026-02-16 12:25:48 -0500
180,2026-02-16 12:25:49 -0500
181,2026-02-16 12:25:57 -0500
181,2026-02-16 12:25:59 -0500
182,2026-02-16 12:26:07 -0500
183,2026-02-16 12:26:13 -0500
